,relStudies
https://www.icpsr.umich.edu/web/ICPSR/studies/7781,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7547,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6197,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7447,1
https://www.icpsr.umich.edu/web/ICPSR/studies/47,1
https://www.icpsr.umich.edu/web/ICPSR/studies/2198,1
https://www.icpsr.umich.edu/web/ICPSR/studies/2180,1
https://www.icpsr.umich.edu/web/ICPSR/studies/2190,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8260,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6042,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9992,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9752,1
https://www.icpsr.umich.edu/web/ICPSR/studies/37340,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1057,1
https://www.icpsr.umich.edu/web/ICPSR/studies/37413,1
https://www.icpsr.umich.edu/web/ICPSR/studies/34859,1
https://www.icpsr.umich.edu/web/ICPSR/studies/37315,1
https://www.icpsr.umich.edu/web/ICPSR/studies/28043,1
https://www.icpsr.umich.edu/web/ICPSR/studies/37417,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9823,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6621,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1083,1
https://www.icpsr.umich.edu/web/ICPSR/studies/37319,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6936,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6149,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6292,1
https://www.icpsr.umich.edu/web/ICPSR/studies/37399,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6032,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8500,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9047,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6564,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1099,1
https://www.icpsr.umich.edu/web/ICPSR/studies/37343,1
https://www.icpsr.umich.edu/web/ICPSR/studies/37391,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1095,1
https://www.icpsr.umich.edu/web/ICPSR/studies/28603,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1187,1
https://www.icpsr.umich.edu/web/ICPSR/studies/35604,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1054,1
https://www.icpsr.umich.edu/web/ICPSR/studies/37360,1
https://www.icpsr.umich.edu/web/ICPSR/studies/35457,1
https://www.icpsr.umich.edu/web/ICPSR/studies/35458,1
https://www.icpsr.umich.edu/web/ICPSR/studies/35461,1
https://www.icpsr.umich.edu/web/ICPSR/studies/35462,1
https://www.icpsr.umich.edu/web/ICPSR/studies/35463,1
https://www.icpsr.umich.edu/web/ICPSR/studies/37244,1
https://www.icpsr.umich.edu/web/ICPSR/studies/37321,1
https://www.icpsr.umich.edu/web/ICPSR/studies/37336,1
https://www.icpsr.umich.edu/web/ICPSR/studies/37165,1
https://www.icpsr.umich.edu/web/ICPSR/studies/37385,1
https://www.icpsr.umich.edu/web/ICPSR/studies/37334,1
https://www.icpsr.umich.edu/web/ICPSR/studies/37344,1
https://www.icpsr.umich.edu/web/ICPSR/studies/37412,1
https://www.icpsr.umich.edu/web/ICPSR/studies/37263,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1059,1
https://www.icpsr.umich.edu/web/ICPSR/studies/37383,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1100,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1104,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1053,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1032,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9501,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9476,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1010,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1034,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9507,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1024,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9463,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9407,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6046,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9562,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1018,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1015,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1016,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6682,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6613,1
https://www.icpsr.umich.edu/web/ICPSR/studies/34783,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9404,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1146,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1165,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6228,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1017,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9433,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9777,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8201,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9737,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1031,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1058,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9467,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1149,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7613,1
https://www.icpsr.umich.edu/web/ICPSR/studies/34825,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1145,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7771,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9239,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1013,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6404,1
https://www.icpsr.umich.edu/web/ICPSR/studies/2739,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9065,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9109,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1148,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6614,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9707,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9701,1
https://www.icpsr.umich.edu/web/ICPSR/studies/2078,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9844,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7507,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6526,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1078,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6125,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1074,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1080,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1073,1
https://www.icpsr.umich.edu/web/ICPSR/series/5,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9767,1
https://www.icpsr.umich.edu/web/ICPSR/studies/2181,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1077,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9342,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9934,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1064,1
https://www.icpsr.umich.edu/web/ICPSR/studies/34636,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1068,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1103,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6239,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9488,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1070,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6137,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6719,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1048,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1075,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6066,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8946,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1065,1
https://www.icpsr.umich.edu/web/ICPSR/studies/34849,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1091,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9447,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7924,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8583,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6436,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1050,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1071,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1069,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1063,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1079,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9178,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9461,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1072,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9464,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8724,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9558,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9560,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8726,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9612,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6213,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1040,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8465,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9801,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9772,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1092,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7413,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1088,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1098,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9615,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6322,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9617,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9941,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9882,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9499,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9990,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8632,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6412,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9959,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6122,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6487,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1086,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6290,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8468,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8547,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9804,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6584,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1043,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1066,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9727,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6147,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1097,1
https://www.icpsr.umich.edu/web/ICPSR/studies/3591,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6254,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1084,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1085,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8314,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9946,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9803,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9185,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9247,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9614,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6952,1
https://www.icpsr.umich.edu/web/ICPSR/series/224,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8082,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1114,1
https://www.icpsr.umich.edu/web/ICPSR/studies/38277,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8410,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9399,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1036,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8313,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1156,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9378,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7985,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8585,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8582,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8296,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9080,1
https://www.icpsr.umich.edu/web/ICPSR/studies/51,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8581,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1161,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9986,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8852,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8472,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8458,1
https://www.icpsr.umich.edu/web/ICPSR/studies/24301,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1162,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7995,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8391,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9840,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8467,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6221,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8644,1
https://www.icpsr.umich.edu/web/ICPSR/studies/2978,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8551,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8658,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9290,1
https://www.icpsr.umich.edu/web/ICPSR/studies/2072,1
https://www.icpsr.umich.edu/web/ICPSR/series/59,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9352,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1004,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1042,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7835,1
https://www.icpsr.umich.edu/web/ICPSR/studies/7571,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1163,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8533,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9213,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8341,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8843,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8846,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8613,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9510,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8575,1
https://www.icpsr.umich.edu/web/ICPSR/studies/3093,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8577,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1158,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6490,1
https://www.icpsr.umich.edu/web/ICPSR/studies/2863,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8893,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1166,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9755,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8718,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8275,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1167,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1131,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6832,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8173,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6206,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8225,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8219,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1127,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8288,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8479,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1171,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6743,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1153,1
https://www.icpsr.umich.edu/web/ICPSR/studies/2655,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1160,1
https://www.icpsr.umich.edu/web/ICPSR/studies/2019,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8077,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9226,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8355,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9799,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1155,1
https://www.icpsr.umich.edu/web/ICPSR/studies/5213,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9797,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9442,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9761,1
https://www.icpsr.umich.edu/web/ICPSR/studies/2582,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9763,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9744,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9762,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9704,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1168,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6129,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9221,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6539,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8653,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9043,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8568,1
https://www.icpsr.umich.edu/web/ICPSR/studies/5212,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8332,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9509,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6188,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1170,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1159,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9159,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1094,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6501,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8716,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1026,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8948,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6562,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9225,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8994,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6107,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1005,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1093,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9552,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6685,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6497,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1081,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8026,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8924,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8925,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8923,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8922,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8017,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9249,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9320,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9121,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9393,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9100,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9154,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9156,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9153,1
https://www.icpsr.umich.edu/web/ICPSR/studies/57,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9147,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9141,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1147,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6388,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9689,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1027,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9015,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8106,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1151,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9002,1
https://www.icpsr.umich.edu/web/ICPSR/studies/20701,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9680,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6804,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1102,1
https://www.icpsr.umich.edu/web/ICPSR/series/46,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6639,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9120,1
https://www.icpsr.umich.edu/web/ICPSR/studies/2731,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1113,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9066,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9089,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8446,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8884,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8980,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8943,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9215,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9677,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6474,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1164,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9355,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1154,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9229,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8894,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9458,1
https://www.icpsr.umich.edu/web/ICPSR/studies/36542,1
https://www.icpsr.umich.edu/web/ICPSR/studies/38029,1
https://www.icpsr.umich.edu/web/ICPSR/studies/37361,1
https://www.icpsr.umich.edu/web/ICPSR/studies/36991,1
https://www.icpsr.umich.edu/web/ICPSR/studies/37225,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6649,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6505,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9115,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1144,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8502,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8593,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1035,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1001,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8573,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1030,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6334,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8939,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9860,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6788,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9438,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6840,1
https://www.icpsr.umich.edu/web/ICPSR/studies/3557,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9713,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6570,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1105,1
https://www.icpsr.umich.edu/web/ICPSR/studies/1143,1
https://www.icpsr.umich.edu/web/ICPSR/studies/2704,1
https://www.icpsr.umich.edu/web/ICPSR/studies/9559,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8584,1
https://www.icpsr.umich.edu/web/ICPSR/studies/2307,1
https://www.icpsr.umich.edu/web/ICPSR/studies/8744,1
https://www.icpsr.umich.edu/web/ICPSR/studies/6612,1
https://www.icpsr.umich.edu/web/ICPSR/studies/4636,1
